superman,0,1,0,1,0,0,0,1,0,0
mange,0,0,1,0,1,0,1,0,0,0
forgetful,0,0,0,0,0,0,0,0,0,0
schoolmaster,0,0,0,0,0,0,0,0,0,0
putty,0,0,0,0,0,0,0,0,0,0
hide,0,0,1,0,0,0,0,0,0,0
rover,0,0,0,0,0,0,0,0,0,0
tablespoon,0,0,0,0,0,0,0,0,0,0
grievance,1,0,0,0,1,1,1,0,0,0
voiceless,0,0,0,0,0,0,0,0,0,0
crabby,0,0,0,0,1,1,0,0,0,0
war,0,0,1,0,1,0,0,0,0,0
dawn,0,1,0,1,0,0,0,1,1,1
hazard,0,0,1,0,1,0,0,0,0,0
prisoner,1,0,1,0,1,1,1,0,0,0
solder,0,0,0,0,0,0,0,0,0,0
woo,0,0,0,0,0,0,0,0,0,0
woody,0,0,0,0,0,0,0,0,0,0
intuitive,0,1,0,0,0,0,0,0,0,0
real,0,1,0,0,0,0,0,1,0,0
sunglass,0,0,0,0,0,0,0,0,0,0
freedom,0,1,0,1,0,0,0,1,0,0
printing,0,0,0,0,0,0,0,0,0,0
swamped,0,0,0,0,0,0,0,0,0,0
gesture,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,0,0,0,0
unavoidable,0,0,0,0,1,0,0,0,0,0
unequivocal,0,0,0,0,0,0,0,1,0,0
bandit,0,0,0,0,1,0,0,0,0,0
foggy,0,0,0,0,0,0,0,0,0,0
spat,0,0,0,0,1,1,0,0,0,0
kettle,0,0,0,0,0,0,0,0,0,0
soprano,0,0,0,0,0,0,0,0,0,0
spark,0,0,0,0,0,0,0,0,0,0
willful,1,0,0,0,1,1,0,0,0,0
omit,0,0,0,0,1,0,0,0,0,0
moderate,0,1,0,0,0,0,0,0,0,0
proportionate,0,0,0,0,0,0,0,0,0,0
convincing,0,0,0,0,0,0,0,1,0,0
fame,0,1,0,0,0,0,0,0,0,0
stucco,0,0,0,0,0,0,0,0,0,0
orderly,0,1,0,0,0,0,0,0,0,0
riotous,0,0,1,0,1,1,0,0,1,0
lieutenant,0,0,0,0,0,0,0,1,0,0
manner,0,0,0,0,0,0,0,0,0,0
stuffing,0,0,0,0,0,0,0,0,0,0
heretic,0,0,0,0,1,0,1,0,0,0
pew,0,0,0,0,0,0,0,0,0,0
project,0,0,0,0,0,0,0,0,0,0
hemorrhoids,0,0,0,0,1,0,0,0,0,0
latent,0,0,0,0,1,1,1,0,1,1
walk,0,0,0,0,0,0,0,0,0,0
boomerang,0,0,0,0,0,0,0,1,0,1
horn,0,0,0,0,0,0,0,0,0,0
apparently,0,0,0,0,0,0,0,0,0,0
unconscious,0,0,0,0,1,0,0,0,0,0
radio,0,1,0,0,0,0,0,0,0,0
smuggle,0,0,1,0,1,0,0,0,0,0
donation,0,1,0,0,0,0,0,0,0,0
allegro,0,1,0,0,0,0,0,0,0,0
canine,0,0,0,0,0,0,0,0,0,0
coiled,0,0,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,0
disarm,0,0,0,0,0,0,0,0,0,0
divan,0,0,0,0,0,0,0,1,0,0
tremendously,0,1,0,0,0,0,0,0,0,0
governor,0,0,0,0,0,0,0,1,0,0
redemption,0,1,0,0,0,0,0,0,0,0
plant,0,0,0,0,0,0,0,0,0,0
roulette,0,0,0,0,0,0,0,0,0,1
checklist,0,1,0,0,0,0,0,1,0,0
grasshopper,0,0,0,0,0,0,0,0,0,0
prolonged,0,0,0,0,0,0,0,0,0,0
synergy,0,0,0,0,0,0,0,0,0,0
ginger,0,0,0,0,0,0,0,0,0,0
maggot,0,0,0,0,1,0,1,0,0,0
regrettable,1,0,0,0,1,0,0,0,0,0
adjective,0,0,0,0,0,0,0,0,0,0
storming,0,0,0,0,0,1,0,0,0,0
diagnostics,0,0,0,0,0,0,0,0,0,0
ton,0,0,0,0,0,0,0,0,0,0
snarl,0,0,0,0,1,1,1,0,0,0
bundle,0,0,0,0,0,0,0,0,0,0
cherish,0,1,0,1,0,0,0,1,1,1
found,0,1,0,1,0,0,0,1,0,0
lance,0,0,0,0,0,0,0,0,0,0
homily,0,0,0,0,0,0,0,0,0,0
drivel,0,0,0,0,1,0,1,0,0,0
moiety,0,0,0,0,0,0,0,0,0,0
mediator,0,1,0,0,0,0,0,1,0,1
wan,1,0,1,0,1,0,0,0,0,0
intolerant,1,0,1,0,1,1,1,0,0,0
overgrown,0,0,0,0,1,0,0,0,0,0
tidal,0,0,0,0,0,0,0,0,0,0
statuary,0,0,0,0,0,0,0,0,0,0
pathway,0,0,0,0,0,0,0,0,0,0
actual,0,1,0,0,0,0,0,0,0,0
doubled,0,0,0,0,0,0,0,0,0,0
corrective,0,1,0,0,0,0,0,0,0,0
fundamentally,0,0,0,0,0,0,0,0,0,0
predisposition,0,0,0,0,0,0,0,0,0,0
palladium,0,0,0,0,0,0,0,0,0,0
chicken,0,0,1,0,0,0,0,0,0,0
superb,0,1,0,0,0,0,0,0,0,0
dissenting,0,0,0,0,1,0,0,0,0,0
carcass,1,0,1,0,1,0,1,0,0,0
override,0,0,0,0,0,0,0,0,0,0
likelihood,0,0,0,0,0,0,0,0,0,0
novice,0,0,0,0,0,0,0,0,0,0
goodly,0,1,0,0,0,0,0,0,0,0
readily,0,1,0,0,0,0,0,0,0,0
controversy,0,0,0,0,1,0,0,0,0,0
separately,0,0,0,0,0,0,0,0,0,0
hostilities,0,0,1,0,1,1,0,0,0,0
tinnitus,0,0,0,0,0,0,0,0,0,0
inactivation,0,0,0,0,0,0,0,0,0,0
oddity,1,0,0,0,1,0,1,0,1,0
cranium,0,0,0,0,0,0,0,0,0,0
remarkable,0,1,0,1,0,0,0,1,1,0
husbandry,0,1,0,0,0,0,0,1,0,0
assure,0,0,0,0,0,0,0,1,0,0
diffuse,0,0,0,0,0,0,0,0,0,0
council,0,1,0,0,0,0,0,1,0,1
fainting,1,0,1,0,1,0,0,0,1,0
muffled,0,0,0,0,0,0,0,0,0,0
synopsis,0,0,0,0,0,0,0,0,0,0
boyish,0,0,0,0,0,0,0,0,0,0
straddle,0,0,0,0,0,0,0,0,0,0
torch,0,0,0,0,0,0,0,0,0,0
traces,0,0,0,0,0,0,0,0,0,0
innocently,0,1,0,0,0,0,0,0,0,0
strategic,0,1,0,0,0,0,0,0,0,0
surround,0,1,0,0,1,0,0,0,0,1
language,0,0,0,0,0,0,0,0,0,0
umbra,0,0,0,0,0,0,0,0,0,0
zeal,0,1,0,1,0,0,0,1,1,1
aurora,0,0,0,0,0,0,0,0,0,0
impulse,0,0,0,0,0,0,0,0,0,0
magnetism,0,1,0,0,0,0,0,0,0,0
materialize,0,0,0,0,0,0,0,0,0,0
cop,0,0,1,0,0,0,0,1,0,0
rightly,0,1,0,0,0,0,0,0,0,0
eating,0,0,0,0,0,0,0,0,0,0
forlorn,1,0,0,0,1,0,0,0,0,0
dishonor,1,0,1,0,1,1,1,0,0,0
locality,0,0,0,0,0,0,0,0,0,0
mending,0,1,0,0,0,0,0,0,0,0
presentment,0,1,0,0,1,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0,0,0
heater,0,0,0,0,0,0,0,0,0,0
mule,0,0,0,0,1,1,0,1,0,0
firmness,0,1,0,0,0,0,0,1,0,0
naming,0,0,0,0,0,0,0,0,0,0
poverty,1,0,1,0,1,1,1,0,0,0
criminal,0,0,1,0,1,1,1,0,0,0
implement,0,0,0,0,0,0,0,0,0,0
tank,0,0,0,0,0,0,0,0,0,0
voluminous,0,0,0,0,0,0,0,0,0,0
functional,0,0,0,0,0,0,0,0,0,0
lumbar,0,0,0,0,0,0,0,0,0,0
brachial,0,0,0,0,0,0,0,0,0,0
bald,0,0,0,0,0,0,0,0,0,0
lessor,0,0,0,0,0,0,0,0,0,0
ductile,0,0,0,0,0,0,0,0,0,0
troupe,0,0,0,0,0,0,0,0,0,0
haggard,1,0,0,0,1,0,0,0,0,0
masquerade,0,0,0,0,0,0,0,0,0,0
penchant,0,1,0,0,0,0,0,0,0,0
zenith,0,0,0,0,0,0,0,0,0,0
vocal,0,0,0,0,0,0,0,0,0,0
gel,0,0,0,0,0,0,0,0,0,0
grove,0,0,0,0,0,0,0,0,0,0
eagle,0,0,0,0,0,0,0,1,0,0
speaker,0,0,0,0,0,0,0,0,0,0
delirium,1,0,0,0,1,0,1,0,0,0
falsely,0,0,0,0,1,0,0,0,0,0
shove,0,0,0,0,1,1,0,0,0,0
superimposed,0,0,0,0,0,0,0,0,0,0
uneven,0,0,0,0,1,0,0,0,0,0
grader,0,0,0,0,0,0,0,0,0,0
jester,0,0,0,0,0,0,0,0,0,0
improve,0,1,0,1,0,0,0,1,0,1
shroud,1,0,0,0,0,0,0,0,0,0
defamatory,0,0,0,0,1,1,0,0,0,0
shutter,0,0,0,0,0,0,0,0,0,0
dado,0,0,0,0,0,0,0,0,0,0
rouge,0,0,0,0,0,0,0,0,0,0
cult,0,0,1,0,1,0,0,0,0,0
irrigate,0,0,0,0,0,0,0,0,0,0
repayment,0,0,0,0,0,0,0,0,0,0
pharmacology,0,0,0,0,0,0,0,0,0,0
works,0,0,0,0,0,0,0,0,0,0
heels,0,0,0,0,0,0,0,0,0,0
peerless,0,1,0,0,0,0,0,0,0,0
stole,0,0,0,0,0,0,0,0,0,0
psychology,0,0,0,0,0,0,0,0,0,0
engraving,0,0,0,0,0,0,0,0,0,0
mediate,0,1,0,0,0,0,0,1,0,1
privy,0,0,0,0,1,0,0,1,0,0
resurrection,0,0,0,0,0,0,0,0,0,0
acknowledged,0,0,0,0,0,0,0,0,0,0
vegetable,0,0,0,0,0,0,0,0,0,0
gamut,0,0,0,0,0,0,0,0,0,0
emission,0,0,0,0,0,0,0,0,0,0
entertainment,0,1,0,1,0,0,0,1,1,1
triple,0,0,0,0,0,0,0,0,0,0
satire,0,0,0,0,0,0,0,0,0,0
conscription,0,0,0,0,0,0,0,0,0,0
allegiance,0,1,0,0,0,0,0,1,0,0
sly,0,0,1,0,1,1,1,0,0,0
mow,0,0,0,0,0,0,0,0,0,0
jaws,0,0,1,0,0,0,0,0,0,0
crowning,0,1,0,1,0,0,0,1,1,1
glory,0,1,0,1,0,0,0,1,0,1
dollar,0,0,0,0,0,0,0,0,0,0
plagiarism,0,0,0,0,1,0,1,0,0,0
relaxant,0,0,0,0,0,0,0,0,0,0
trumpet,0,0,0,0,1,0,0,0,0,0
overtake,0,0,0,0,0,0,0,0,0,0
incubus,0,0,1,0,1,0,1,0,0,0
resplendent,0,1,0,1,0,0,0,0,0,0
excess,0,0,0,0,1,0,0,0,0,0
kilometer,0,0,0,0,0,0,0,0,0,0
chill,0,0,0,0,0,0,0,0,0,0
disgraced,1,0,0,0,1,1,1,0,0,0
drowsy,0,0,0,0,0,0,0,0,0,0
miracle,0,1,0,1,0,0,0,1,1,1
spotty,0,0,0,0,0,0,0,0,0,0
jealousy,1,0,1,0,1,1,1,0,0,0
sunlight,0,0,0,0,0,0,0,0,0,0
trachea,0,0,0,0,0,0,0,0,0,0
annoying,0,0,0,0,1,1,0,0,0,0
farmhouse,0,0,0,0,0,0,0,0,0,0
collegiate,0,0,0,0,0,0,0,0,0,0
armaments,0,0,1,0,1,0,0,0,0,0
outspoken,0,0,0,0,0,0,0,0,0,0
nauseous,1,0,0,0,1,0,1,0,0,0
pledged,0,0,0,0,0,0,0,0,0,0
inaccurate,0,0,0,0,1,0,0,0,0,0
simulation,0,0,0,0,0,0,0,0,0,0
berth,0,1,0,0,0,0,0,0,0,0
despotism,1,0,1,0,1,1,1,0,0,0
seamless,0,0,0,0,0,0,0,0,0,0
bun,0,0,0,0,0,0,0,0,0,0
hypertrophy,0,0,1,0,0,0,1,0,1,0
clerk,0,0,0,0,0,0,0,0,0,0
allot,0,0,0,0,0,0,0,0,0,0
trust,0,0,0,0,0,0,0,1,0,0
distrust,0,0,1,0,1,1,1,0,0,0
bonnet,0,0,0,0,0,0,0,0,0,0
splurge,0,0,0,0,0,0,0,0,0,0
baptism,0,1,0,0,0,0,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0
unpredictable,0,0,0,0,1,0,0,0,1,0
sessions,0,0,0,0,0,0,0,0,0,0
deleterious,0,0,1,0,1,1,1,0,0,0
chief,0,0,0,0,0,0,0,0,0,0
dividend,0,0,0,0,0,0,0,0,0,0
quadrangle,0,0,0,0,0,0,0,0,0,0
reiterate,0,0,0,0,0,0,0,0,0,0
drawer,0,0,0,0,0,0,0,0,0,0
dissuade,0,0,0,0,0,0,0,0,0,0
invaluable,0,0,0,0,0,0,0,0,0,0
dome,0,0,0,0,0,0,0,0,0,0
regretting,1,0,0,0,1,0,0,0,0,0
applause,0,1,0,1,0,0,0,1,1,0
mammal,0,0,0,0,0,0,0,0,0,0
pontificate,0,0,0,0,0,0,0,0,0,0
flaky,0,0,0,0,0,0,0,0,0,0
wildcat,0,0,0,0,1,0,0,0,0,0
interlocutory,0,1,0,0,0,0,0,0,0,0
obstructive,0,0,0,0,1,1,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,0
oak,0,1,0,0,0,0,0,0,0,0
therapeutic,0,1,0,1,0,0,0,1,0,0
misunderstand,0,0,0,0,1,0,0,0,0,0
shed,0,0,0,0,1,0,0,0,0,0
rural,0,0,0,0,0,0,0,0,0,0
economical,0,0,0,0,0,0,0,0,0,0
hornet,0,0,0,0,0,0,0,0,0,0
sorrow,1,0,1,0,1,0,0,0,0,0
leaned,0,0,0,0,0,0,0,0,0,0
fashionable,0,1,0,0,0,0,0,0,0,0
comprehension,0,0,0,0,0,0,0,0,0,0
keg,0,0,0,0,0,0,0,0,0,0
lovable,0,1,0,1,0,0,0,1,0,0
raincoat,0,0,0,0,0,0,0,0,0,0
booze,0,0,0,0,1,0,0,0,0,0
rosette,0,0,0,0,0,0,0,0,0,0
beset,0,0,0,0,0,0,0,0,0,0
minimum,0,0,0,0,1,0,0,0,0,0
bureau,0,0,0,0,0,0,0,0,0,0
idiot,0,0,0,0,1,0,1,0,0,0
wintry,0,0,0,0,0,0,0,0,0,0
tenacious,0,1,0,0,0,0,0,0,0,0
jagged,0,0,0,0,0,0,0,0,0,0
classics,0,1,0,1,0,0,0,0,0,0
arrogance,0,0,0,0,1,0,0,0,0,0
foot,0,0,0,0,0,0,0,0,0,0
mutilation,1,0,1,0,1,1,1,0,0,0
typically,0,0,0,0,0,0,0,0,0,0
enamel,0,0,0,0,0,0,0,0,0,0
vinaigrette,0,0,0,0,0,0,0,0,0,0
hawk,0,0,1,0,0,0,0,0,0,0
metaphysical,0,0,0,0,0,0,0,0,0,0
dying,1,0,1,0,1,1,1,0,0,0
earthenware,0,0,0,0,0,0,0,0,0,0
shade,0,0,0,0,0,0,0,0,0,0
relationship,0,0,0,0,0,0,0,0,0,0
perplexed,0,0,0,0,1,0,0,0,0,0
innocent,0,1,0,0,0,0,0,1,0,0
underwrite,0,1,0,0,0,0,0,1,0,0
durability,0,1,0,0,0,0,0,1,0,0
mobility,0,0,0,0,0,0,0,0,0,0
doldrums,1,0,0,0,1,0,0,0,0,0
eventful,0,0,0,0,0,0,0,0,0,0
placid,0,1,0,0,0,0,0,0,0,0
whet,0,0,0,0,0,0,0,0,0,0
existing,0,0,0,0,0,0,0,0,0,0
interment,1,0,0,0,1,0,0,0,0,0
wis,0,1,0,0,0,0,0,0,0,0
disrepute,0,0,0,0,0,0,0,0,0,0
task,0,1,0,0,0,0,0,0,0,0
completely,0,1,0,0,0,0,0,0,0,0
cartouche,0,0,0,0,0,0,0,0,0,0
manifested,0,1,0,0,0,0,0,0,0,0
dictatorial,0,0,0,0,1,1,0,0,0,0
complexed,0,0,0,0,1,0,0,0,0,0
journalist,0,1,0,0,0,0,0,0,0,0
tattoo,0,0,0,0,0,0,0,0,0,0
persistent,0,1,0,0,0,0,0,0,0,0
cripple,1,0,1,0,1,0,0,0,0,0
german,0,0,0,0,0,0,0,0,0,0
diorama,0,0,0,0,0,0,0,0,0,0
couch,1,0,0,0,0,0,0,0,0,0
fleet,0,1,0,0,0,0,0,0,0,0
doer,0,1,0,0,0,0,0,0,0,0
lagoon,0,0,0,0,0,0,0,0,0,0
resonate,0,0,0,0,0,0,0,0,0,0
undefined,0,0,0,0,0,0,0,0,0,0
tiff,0,0,0,0,1,1,0,0,0,0
suppress,1,0,1,0,1,1,0,0,0,0
incidence,0,0,0,0,0,0,0,0,0,0
snags,0,0,0,0,1,0,0,0,0,0
aquamarine,0,0,0,0,0,0,0,0,0,0
clash,0,0,0,0,1,1,0,0,0,0
gauge,0,0,0,0,0,0,0,0,0,0
prefect,0,0,0,0,0,0,0,0,0,0
concoction,0,0,0,0,0,0,0,0,0,0
drowsiness,0,0,0,0,1,0,0,0,0,0
grease,0,0,0,0,0,0,0,0,0,0
lading,0,0,0,0,0,0,0,0,0,0
raid,0,0,1,0,1,1,0,0,1,0
scrambling,0,0,0,0,1,0,0,0,0,0
destroyed,1,0,1,0,1,1,0,0,0,0
gold,0,1,0,0,0,0,0,0,0,0
identification,0,0,0,0,0,0,0,0,0,0
talented,0,0,0,0,0,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,0,0
evolve,0,0,0,0,0,0,0,0,0,0
forefathers,0,1,0,1,0,0,0,1,0,0
saloon,0,0,0,0,0,1,0,0,0,0
subatomic,0,0,0,0,0,0,0,0,0,0
herb,0,0,0,0,0,0,0,0,0,0
mafia,0,0,1,0,1,0,0,0,0,0
discord,0,0,0,0,1,1,1,0,0,0
mischievous,0,0,0,0,1,0,0,0,0,0
pedal,0,0,0,0,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,0
notebook,0,0,0,0,0,0,0,0,0,0
codex,0,0,0,0,0,0,0,0,0,0
aimless,0,0,0,0,1,0,0,0,0,0
obnoxious,1,0,0,0,1,1,1,0,0,0
faith,0,1,0,1,0,0,0,1,0,1
fruitful,0,1,0,0,0,0,0,0,0,0
headlight,0,0,0,0,0,0,0,0,0,1
illogical,0,0,0,0,1,0,0,0,0,0
mistake,1,0,0,0,1,0,0,0,0,0
pretend,0,0,0,0,1,0,0,0,0,0
neglect,0,0,0,0,1,0,0,0,0,0
stirring,0,0,0,0,0,0,0,0,0,0
accretion,0,0,0,0,0,0,0,0,0,0
transitive,0,0,0,0,0,0,0,0,0,0
stove,0,0,0,0,0,0,0,0,0,0
candlestick,0,0,0,0,0,0,0,0,0,0
calmness,0,0,0,0,0,0,0,0,0,0
garrison,0,1,0,0,0,0,0,1,0,0
slender,0,1,0,0,0,0,0,0,0,0
capillary,0,0,0,0,0,0,0,0,0,0
chapter,0,0,0,0,0,0,0,0,0,0
investigator,0,0,0,0,0,0,0,0,0,0
journeyman,0,0,0,0,0,0,0,1,0,0
loon,0,0,0,0,1,0,1,0,0,0
shipment,0,0,0,0,0,0,0,0,0,0
riot,0,0,1,0,1,1,0,0,0,0
stigma,1,0,1,0,1,1,1,0,0,0
incognito,0,0,0,0,0,0,0,0,0,0
syllable,0,0,0,0,0,0,0,0,0,0
squeeze,0,0,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,0,0,0,0
ripening,0,0,0,0,0,0,0,0,0,0
levy,0,0,0,0,1,0,0,0,0,0
philanthropist,0,1,0,0,0,0,0,1,0,0
sneakers,0,0,0,0,0,0,0,0,0,0
jargon,0,0,0,0,1,0,0,0,0,0
infinitely,0,0,0,0,0,0,0,0,0,0
neglecting,0,0,0,0,1,0,0,0,0,0
surety,0,1,0,0,0,0,0,1,0,0
waiter,0,0,0,0,0,0,0,0,0,0
delectable,0,1,0,0,0,0,0,0,0,0
hospice,1,0,0,0,0,0,0,0,0,0
monument,0,1,0,0,0,0,0,0,0,0
limb,0,0,0,0,0,0,0,0,0,0
archaeologist,0,0,0,0,0,0,0,0,0,0
localization,0,0,0,0,0,0,0,0,0,0
yearn,0,0,0,0,0,0,0,0,0,0
randomly,0,0,0,0,0,0,0,0,1,0
purification,0,1,0,0,0,0,0,1,0,0
inferential,0,0,0,0,0,0,0,0,0,0
curate,0,0,0,0,0,0,0,0,0,0
intrinsic,0,0,0,0,0,0,0,0,0,0
feeble,1,0,0,0,1,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,1
attacking,1,0,1,0,1,1,1,0,1,0
sucker,0,0,0,0,1,1,0,0,0,0
habitat,0,1,0,0,0,0,0,0,0,0
virtue,0,1,0,0,0,0,0,1,0,0
scaly,0,0,0,0,1,0,0,0,0,0
molasses,0,0,0,0,0,0,0,0,0,0
poetical,0,0,0,0,0,0,0,0,0,0
explode,1,0,1,0,1,1,0,0,1,0
quicken,0,0,0,0,0,0,0,0,0,1
ultimo,0,0,0,0,0,0,0,0,0,0
ambient,0,0,0,0,0,0,0,0,0,0
worrying,1,0,1,0,1,0,0,0,0,1
overseer,0,0,0,0,0,0,0,0,0,0
indigo,0,0,0,0,0,0,0,0,0,0
dissipate,0,0,0,0,0,0,0,0,0,0
percolation,0,0,0,0,0,0,0,0,0,0
algebraic,0,0,0,0,0,0,0,0,0,0
domestic,0,0,0,0,0,0,0,0,0,0
pinch,0,0,0,0,0,0,0,0,0,0
prestige,0,1,0,1,0,0,0,1,0,0
stellar,0,1,0,0,0,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,0
unforgiving,1,0,0,0,1,1,0,0,0,0
instability,0,0,1,0,1,0,1,0,0,0
vegetative,1,0,0,0,1,0,1,0,0,0
spectrophotometer,0,0,0,0,0,0,0,0,0,0
yew,0,0,0,0,0,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0
thatch,0,0,0,0,0,0,0,0,0,0
misrepresented,0,0,0,0,1,1,0,0,0,0
moderating,0,0,0,0,0,0,0,0,0,0
discrete,0,0,0,0,0,0,0,0,0,0
immortal,0,1,0,0,0,0,0,0,0,0
reporter,0,1,0,0,0,0,0,1,0,0
unopposed,0,0,0,0,0,0,0,0,0,0
monk,0,1,0,0,0,0,0,1,0,0
alchemy,0,0,0,0,0,0,0,0,0,0
happening,0,0,0,0,0,0,0,0,0,0
agent,0,0,0,0,0,0,0,0,0,0
vapor,0,0,0,0,0,0,0,0,0,0
obit,1,0,0,0,1,0,0,0,1,0
journey,0,1,1,1,0,0,0,0,0,1
pretending,0,0,0,0,1,1,0,0,0,0
lengthened,0,0,0,0,0,0,0,0,0,0
unload,0,0,0,0,0,0,0,0,0,0
mastermind,0,0,0,0,0,0,0,0,0,0
small,0,0,0,0,1,0,0,0,0,0
chase,0,0,0,0,1,0,0,0,0,0
vertically,0,0,0,0,0,0,0,0,0,0
oil,0,0,0,0,0,0,0,0,0,0
acetic,0,0,0,0,0,0,0,0,0,0
immersion,0,0,0,0,0,0,0,0,0,0
presidency,0,0,0,0,0,0,0,0,0,0
utilitarian,0,0,0,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,0
gauche,0,0,0,0,1,0,0,0,0,0
goblin,0,0,1,0,1,0,1,0,0,0
notable,0,1,0,1,0,0,0,1,0,0
penny,0,0,0,0,0,0,0,0,0,0
paleontology,0,0,0,0,0,0,0,0,0,0
zoo,0,0,0,0,0,0,0,0,0,0
dole,1,0,0,0,1,0,0,0,0,0
monolayer,0,0,0,0,0,0,0,0,0,0
piscina,0,0,0,0,0,0,0,0,0,0
convince,0,1,0,0,0,0,0,1,0,1
tart,0,0,0,0,0,0,0,0,0,0
nil,0,0,0,0,0,0,0,0,0,0
discretion,0,1,0,0,0,0,0,1,0,1
aesthetics,0,1,0,1,0,0,0,0,0,0
quail,0,0,1,0,1,0,0,0,0,0
weekly,0,0,0,0,0,0,0,0,0,0
speechless,0,0,0,0,0,0,0,0,0,0
gum,0,0,0,0,0,0,0,0,0,0
undergraduate,0,0,0,0,0,0,0,0,0,0
case,1,0,1,0,1,0,0,0,0,0
sundial,0,0,0,0,0,0,0,1,0,1
drunkenness,0,0,0,0,1,0,0,0,0,0
beating,1,0,1,0,1,1,0,0,0,0
mackerel,0,0,0,0,0,0,0,0,0,0
trait,0,0,0,0,0,0,0,0,0,0
grantee,0,0,0,0,0,0,0,0,0,0
toad,0,0,0,0,1,0,1,0,0,0
mediocre,0,0,0,0,1,0,0,0,0,0
successive,0,0,0,0,0,0,0,0,0,0
topographic,0,0,0,0,0,0,0,0,0,0
inoculation,0,0,0,0,0,0,0,1,0,1
waterproof,0,1,0,0,0,0,0,0,0,0
parabolic,0,0,0,0,0,0,0,0,0,0
surface,0,0,0,0,0,0,0,0,0,0
animation,0,0,0,0,0,0,0,0,0,0
indoor,0,0,0,0,0,0,0,0,0,0
tenet,0,0,0,0,0,0,0,0,0,0
conciliation,0,1,0,1,0,0,0,1,0,0
explorer,0,0,0,0,0,0,0,0,0,0
delegation,0,0,0,0,0,0,0,0,0,0
bouquet,0,1,0,1,0,0,0,1,0,0
cover,0,0,0,0,0,0,0,1,0,0
mustang,0,0,0,0,0,0,0,0,0,0
staid,0,0,0,0,0,0,0,0,0,0
blinded,0,0,0,0,1,0,0,0,0,0
wavering,0,0,0,0,0,0,0,0,0,0
anguish,1,0,1,0,1,1,0,0,0,0
disallow,0,0,0,0,0,0,0,0,0,0
mysticism,0,0,0,0,0,0,0,0,0,0
adhesive,0,0,0,0,0,0,0,0,0,0
rifles,0,0,0,0,0,0,0,0,0,0
trifle,0,0,0,0,1,0,0,0,0,0
alibi,0,0,0,0,0,0,0,0,0,0
gorge,0,0,0,0,1,0,1,0,0,0
nigger,0,0,0,0,1,0,0,0,0,0
possession,0,0,1,0,1,1,1,0,0,0
counsellor,0,0,1,0,1,1,0,1,0,0
filmy,0,0,0,0,0,0,0,0,0,0
inhibition,0,0,0,0,0,0,0,0,0,0
binoculars,0,0,0,0,0,0,0,0,0,0
independence,0,1,0,1,0,0,0,1,1,1
stewardship,0,0,0,0,0,0,0,0,0,0
brooding,0,0,0,0,0,0,0,0,0,0
divisor,0,0,0,0,0,0,0,0,0,0
stockbroker,0,0,0,0,0,0,0,0,0,0
procurement,0,0,0,0,0,0,0,0,0,0
potpourri,0,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,0
ensign,0,1,0,0,0,0,0,0,0,0
disruption,0,0,1,0,1,1,0,0,1,0
banner,0,0,0,0,0,0,0,0,0,0
samba,0,0,0,0,0,0,0,0,0,0
hoe,0,0,0,0,0,0,0,0,0,0
admissibility,0,0,0,0,0,0,0,0,0,0
ruinous,1,0,1,0,1,1,1,0,0,0
caution,0,0,1,0,1,1,0,0,0,1
thereabouts,0,0,0,0,0,0,0,0,0,0
segregation,0,0,0,0,0,0,0,0,0,0
extra,0,1,0,0,0,0,0,0,0,0
altitude,0,0,0,0,0,0,0,0,0,0
fairly,0,1,0,0,0,0,0,1,0,0
mask,0,0,0,0,0,0,0,0,0,0
corpse,1,0,0,0,1,0,1,0,0,0
bilateral,0,0,0,0,0,0,0,0,0,0
orange,0,0,0,0,0,0,0,0,0,0
morrow,0,0,0,0,0,0,0,0,0,1
unfettered,0,0,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,0,0,0,0,0
ark,0,0,0,0,0,0,0,0,0,0
smut,0,0,1,0,1,0,1,0,0,0
myopic,0,0,0,0,0,0,0,0,0,0
graciously,0,1,0,0,0,0,0,0,0,0
roving,0,0,0,0,0,0,0,0,0,0
wedded,0,0,0,0,0,0,0,0,0,0
illustrate,0,1,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,0,0,0
moribund,1,0,0,0,1,0,0,0,0,0
sterility,0,0,0,0,1,0,0,0,0,0
fooling,0,0,0,0,0,0,0,0,0,0
spicy,0,0,0,0,0,0,0,0,0,0
pulsation,0,0,0,0,0,0,0,0,0,0
jute,0,0,0,0,0,0,0,0,0,0
forgiven,0,1,0,0,0,0,0,0,0,0
flaccid,1,0,0,0,1,0,0,0,0,0
poke,0,0,0,0,1,0,0,0,0,1
